ISBN,User-ID,Book-Rating
0451208811,81434,8
0451208811,84729,7
0451208811,100820,8
0451208811,118344,9
0451208811,123430,5
0451208811,130658,5
0451208811,155444,10
0451208811,204304,8
0451208811,212859,7
0451208811,217107,9
0451208811,223201,8
0451208811,226965,7
0451208811,256382,7
2070419878,1846,10
2070419878,8890,10
2070419878,81207,9
2070419878,134434,8
2070419878,135277,8
2070419878,224360,9
0345342968,1848,10
0345342968,6543,8
0345342968,7286,10
0345342968,7557,8
0345342968,13380,5
0345342968,13850,10
0345342968,15583,10
0345342968,16795,8
0345342968,19336,10
0345342968,19549,8
0345342968,19760,10
0345342968,21356,7
0345342968,21484,8
0345342968,21576,8
0345342968,22521,10
0345342968,22624,8
0345342968,23799,10
0345342968,23872,9
0345342968,28975,5
0345342968,29209,9
0345342968,29394,8
0345342968,30533,10
0345342968,31039,10
0345342968,32599,7
0345342968,32773,9
0345342968,35445,9
0345342968,35859,10
0345342968,36978,10
0345342968,37968,10
0345342968,38023,9
0345342968,40865,8
0345342968,42305,10
0345342968,49392,10
0345342968,51589,8
0345342968,52199,10
0345342968,55359,10
0345342968,60244,9
0345342968,60263,9
0345342968,63002,8
0345342968,68436,9
0345342968,69023,10
0345342968,69078,9
0345342968,70573,7
0345342968,74221,8
0345342968,76168,7
0345342968,76352,9
0345342968,77585,10
0345342968,78564,5
0345342968,80201,10
0345342968,80510,8
0345342968,83431,10
0345342968,85426,10
0345342968,86055,9
0345342968,87911,8
0345342968,92316,9
0345342968,94347,9
0345342968,94979,10
0345342968,94985,8
0345342968,96054,5
0345342968,99132,8
0345342968,101731,7
0345342968,103319,9
0345342968,104646,7
0345342968,104812,9
0345342968,108213,10
0345342968,111944,9
0345342968,119884,8
0345342968,129572,7
0345342968,132392,9
0345342968,134078,10
0345342968,134264,10
0345342968,134278,10
0345342968,135029,8
0345342968,137589,8
0345342968,137688,10
0345342968,137729,8
0345342968,139209,9
0345342968,141580,10
0345342968,142056,10
0345342968,142801,10
0345342968,143415,9
0345342968,144151,10
0345342968,145198,6
0345342968,146932,9
0345342968,147239,9
0345342968,150899,8
0345342968,152099,8
0345342968,153054,10
0345342968,153662,10
0345342968,156706,10
0345342968,159033,9
0345342968,159506,5
0345342968,168144,10
0345342968,169161,9
0345342968,172760,8
0345342968,175636,10
0345342968,176846,9
0345342968,177432,10
0345342968,177870,7
0345342968,180960,7
0345342968,181176,10
0345342968,187145,9
0345342968,189220,9
0345342968,189951,7
0345342968,191072,8
0345342968,193248,10
0345342968,194519,10
0345342968,196630,9
0345342968,197644,9
0345342968,197687,9
0345342968,199393,7
0345342968,201526,9
0345342968,203075,10
0345342968,204676,10
0345342968,206691,8
0345342968,207488,7
0345342968,213119,8
0345342968,213150,7
0345342968,213999,8
0345342968,214835,8
0345342968,215020,10
0345342968,216683,10
0345342968,222597,10
0345342968,224146,9
0345342968,225411,5
0345342968,225986,9
0345342968,228021,9
0345342968,228181,9
0345342968,228998,9
0345342968,231374,8
0345342968,236097,7
0345342968,240370,6
0345342968,240743,8
0345342968,241791,10
0345342968,242639,8
0345342968,243088,9
0345342968,246000,8
0345342968,246617,7
0345342968,246759,5
0345342968,249862,5
0345342968,249895,8
0345342968,251242,8
0345342968,251408,10
0345342968,252560,9
0345342968,253797,10
0345342968,255078,9
0345342968,260897,8
0345342968,262391,8
0345342968,262399,10
0345342968,265339,9
0345342968,266355,10
0345342968,267645,9
0345342968,270605,9
0345342968,272324,8
0345342968,273086,10
0345342968,273976,5
0192860925,53729,7
0192860925,141109,8
0192860925,154553,8
0192860925,180651,8
0192860925,182025,10
0192860925,258152,9
0192860925,274111,8
0812550706,1848,8
0812550706,1903,10
0812550706,3167,10
0812550706,5151,10
0812550706,5783,8
0812550706,6532,9
0812550706,8955,9
0812550706,11676,9
0812550706,15479,10
0812550706,20834,5
0812550706,25966,7
0812550706,28177,10
0812550706,30495,10
0812550706,32569,10
0812550706,35081,10
0812550706,35836,5
0812550706,38281,10
0812550706,40916,10
0812550706,46197,10
0812550706,46443,9
0812550706,53575,9
0812550706,55187,10
0812550706,55973,8
0812550706,59971,9
0812550706,60244,9
0812550706,63625,10
0812550706,66487,9
0812550706,67337,9
0812550706,69684,8
0812550706,72742,8
0812550706,74893,10
0812550706,77536,9
0812550706,77809,9
0812550706,80198,10
0812550706,80453,9
0812550706,80642,8
0812550706,84479,10
0812550706,88937,8
0812550706,91113,9
0812550706,93129,10
0812550706,102642,7
0812550706,103790,7
0812550706,104657,10
0812550706,104871,10
0812550706,105664,10
0812550706,108854,10
0812550706,116115,7
0812550706,118650,7
0812550706,118654,9
0812550706,125892,10
0812550706,126388,10
0812550706,126695,10
0812550706,127826,9
0812550706,134434,8
0812550706,135673,8
0812550706,136551,9
0812550706,139376,10
0812550706,140223,9
0812550706,145109,10
0812550706,149483,9
0812550706,150890,9
0812550706,154409,7
0812550706,154529,8
0812550706,158232,9
0812550706,163202,10
0812550706,165319,8
0812550706,165793,7
0812550706,167187,10
0812550706,171986,9
0812550706,174179,10
0812550706,180651,9
0812550706,183015,3
0812550706,184299,10
0812550706,187256,10
0812550706,188583,8
0812550706,195943,6
0812550706,199616,9
0812550706,204864,10
0812550706,205374,9
0812550706,207192,10
0812550706,207494,9
0812550706,209142,9
0812550706,209178,9
0812550706,210816,7
0812550706,210852,10
0812550706,214654,8
0812550706,214876,10
0812550706,217740,7
0812550706,218490,8
0812550706,219208,10
0812550706,223231,8
0812550706,223873,10
0812550706,226564,10
0812550706,231612,9
0812550706,231993,10
0812550706,234828,10
0812550706,235876,10
0812550706,238889,10
0812550706,240035,8
0812550706,244106,8
0812550706,245062,7
0812550706,246000,9
0812550706,249894,8
0812550706,251394,9
0812550706,251423,9
0812550706,252066,8
0812550706,253797,8
0812550706,255794,9
0812550706,263186,5
0812550706,266355,7
0812550706,270713,10
0812550706,271176,10
0812550706,271853,10
0812550706,272263,8
0812550706,273976,7
0812550706,274308,10
0812550706,274393,10
0553580302,58459,9
0553580302,68128,7
0553580302,69183,7
0553580302,79441,9
0553580302,98887,8
0553580302,107889,4
0553580302,131032,6
0553580302,132371,7
0553580302,135703,10
0553580302,169682,8
0553580302,179444,8
0553580302,204864,10
0553580302,206438,9
0553580302,233430,6
0553580302,238010,10
0553580302,247518,7
0553580302,256633,9
0553580302,258152,9
0553580302,267600,5
0441102670,13896,5
0441102670,27598,7
0441102670,31226,10
0441102670,77724,8
0441102670,89867,10
0441102670,101851,7
0441102670,131622,10
0441102670,134556,8
0441102670,150561,6
0441102670,150896,7
0441102670,157380,10
0441102670,158655,10
0441102670,160681,8
0441102670,163202,10
0441102670,165319,7
0441102670,187975,5
0441102670,219683,5
0441102670,237407,5
0441102670,249862,10
0441102670,254206,10
0441102670,258152,7
0441102670,259901,9
0441102670,271176,6
0441102670,274061,10
0441328008,55490,10
0441328008,76818,9
0441328008,98887,7
0441328008,101851,7
0441328008,134556,8
0441328008,163202,10
0441328008,169682,2
0441328008,187975,4
0441328008,212628,8
0441328008,214315,8
0441328008,219683,4
0441328008,259901,10
0441294677,16634,7
0441294677,55548,10
0441294677,98887,7
0441294677,101851,7
0441294677,134556,8
0441294677,150561,8
0441294677,150896,7
0441294677,158714,10
0441294677,169682,5
0441294677,171118,5
0441294677,183088,8
0441294677,219671,8
0441294677,219683,7
0441104029,55548,10
0441104029,83671,9
0441104029,98887,8
0441104029,101851,9
0441104029,134556,8
0441104029,150561,8
0441104029,150767,3
0441104029,150896,7
0441104029,155680,9
0441104029,169682,5
0441104029,171118,6
0441104029,177432,10
0441104029,183088,7
0441104029,184299,8
0441104029,206825,9
0441104029,218568,8
0441104029,219683,5
0441104029,250962,10
0441104029,255078,8
0345443683,276788,8
0345443683,1848,9
0345443683,9226,9
0345443683,20180,9
0345443683,24697,5
0345443683,33580,8
0345443683,55923,7
0345443683,79182,8
0345443683,91113,9
0345443683,100806,9
0345443683,115572,8
0345443683,130396,8
0345443683,138307,9
0345443683,194605,9
0345443683,206074,6
0345443683,215728,9
0345443683,232964,7
0345443683,249989,8
0345443683,268282,7
0345443683,276231,7
0345378482,1848,8
0345378482,6345,9
0345378482,6893,6
0345378482,7887,10
0345378482,9974,9
0345378482,11676,7
0345378482,12091,8
0345378482,27091,7
0345378482,37444,8
0345378482,46892,5
0345378482,47913,8
0345378482,56917,7
0345378482,57398,8
0345378482,59209,7
0345378482,61147,10
0345378482,62891,8
0345378482,65258,9
0345378482,65663,9
0345378482,68436,8
0345378482,69042,7
0345378482,70065,6
0345378482,70666,5
0345378482,72636,7
0345378482,75819,9
0345378482,80453,8
0345378482,82371,9
0345378482,82673,7
0345378482,90198,7
0345378482,94396,9
0345378482,96357,6
0345378482,100590,7
0345378482,100906,8
0345378482,101041,7
0345378482,104311,7
0345378482,110700,9
0345378482,119229,10
0345378482,126388,9
0345378482,132375,6
0345378482,138325,8
0345378482,138330,8
0345378482,140358,5
0345378482,142904,7
0345378482,145711,9
0345378482,154877,8
0345378482,167471,6
0345378482,171295,9
0345378482,173927,9
0345378482,177458,6
0345378482,181452,5
0345378482,186570,6
0345378482,201776,9
0345378482,206736,7
0345378482,209059,9
0345378482,212465,6
0345378482,212789,5
0345378482,220013,8
0345378482,220613,8
0345378482,222204,9
0345378482,224138,10
0345378482,227879,6
0345378482,231795,8
0345378482,240333,7
0345378482,249058,10
0345378482,249628,5
0345378482,250419,4
0345378482,250925,8
0345378482,252233,7
0345378482,252695,9
0345378482,254224,8
0671758896,3543,10
0671758896,3817,8
0671758896,11245,8
0671758896,15081,7
0671758896,20971,5
0671758896,31714,6
0671758896,31826,10
0671758896,33614,9
0671758896,34741,5
0671758896,37950,5
0671758896,45326,6
0671758896,48975,7
0671758896,56066,7
0671758896,69022,8
0671758896,69389,8
0671758896,76611,5
0671758896,78973,9
0671758896,81597,10
0671758896,82053,8
0671758896,86438,7
0671758896,91054,8
0671758896,91268,8
0671758896,102967,5
0671758896,104636,9
0671758896,110979,10
0671758896,123543,5
0671758896,127024,5
0671758896,136096,6
0671758896,138202,8
0671758896,146175,9
0671758896,147451,8
0671758896,147847,5
0671758896,163584,8
0671758896,167914,8
0671758896,169006,7
0671758896,177050,4
0671758896,186969,5
0671758896,187863,9
0671758896,190321,7
0671758896,190925,7
0671758896,193529,7
0671758896,193898,9
0671758896,196553,5
0671758896,201447,9
0671758896,210685,8
0671758896,225087,10
0671758896,229011,9
0671758896,229344,9
0671758896,238246,8
0671758896,243294,9
0671758896,258884,7
0671758896,273038,8
0345348109,1848,9
0345348109,11629,4
0345348109,16036,8
0345348109,30898,4
0345348109,41177,7
0345348109,48525,5
0345348109,51919,9
0345348109,52671,10
0345348109,55789,10
0345348109,65252,10
0345348109,70205,8
0345348109,75819,6
0345348109,81682,9
0345348109,86437,5
0345348109,88937,10
0345348109,110700,9
0345348109,117413,9
0345348109,129074,9
0345348109,132996,8
0345348109,135609,10
0345348109,140829,10
0345348109,143763,7
0345348109,147625,9
0345348109,153662,10
0345348109,155771,8
0345348109,159506,7
0345348109,161752,10
0345348109,196077,8
0345348109,217433,7
0345348109,224138,10
0345348109,224435,10
0345348109,228225,10
0345348109,230970,9
0345348109,234828,9
0345348109,238079,8
0345348109,239834,8
0345348109,243700,10
0451177096,4334,7
0451177096,12982,8
0451177096,13518,7
0451177096,16795,8
0451177096,27821,3
0451177096,31826,10
0451177096,32599,8
0451177096,34300,7
0451177096,37623,8
0451177096,37950,8
0451177096,48025,9
0451177096,51526,5
0451177096,52816,7
0451177096,55490,5
0451177096,55779,9
0451177096,56687,7
0451177096,58921,7
0451177096,75595,10
0451177096,78973,7
0451177096,81734,9
0451177096,92807,7
0451177096,95932,8
0451177096,97921,10
0451177096,98904,9
0451177096,104399,9
0451177096,109901,10
0451177096,116448,8
0451177096,119993,8
0451177096,120931,7
0451177096,123566,9
0451177096,123981,8
0451177096,125440,7
0451177096,131126,8
0451177096,136396,9
0451177096,153215,9
0451177096,160558,6
0451177096,163570,10
0451177096,171602,9
0451177096,177458,7
0451177096,178890,9
0451177096,179797,10
0451177096,186890,8
0451177096,189286,9
0451177096,193529,8
0451177096,212797,7
0451177096,213998,8
0451177096,217516,8
0451177096,219683,7
0451177096,220841,6
0451177096,224199,8
0451177096,224646,8
0451177096,237715,7
0451177096,242083,7
0451177096,251097,8
0451177096,255618,9
0451177096,259901,6
0451177096,263159,8
0451177096,270820,9
0451177096,272385,8
0345422384,277257,8
0345422384,5385,3
0345422384,8687,8
0345422384,12330,7
0345422384,16798,8
0345422384,21964,7
0345422384,23872,9
0345422384,41911,8
0345422384,64535,7
0345422384,67319,7
0345422384,77724,7
0345422384,87401,7
0345422384,113904,8
0345422384,119575,6
0345422384,125027,5
0345422384,126492,7
0345422384,131094,5
0345422384,131126,8
0345422384,138543,4
0345422384,147680,8
0345422384,154877,6
0345422384,179718,8
0345422384,195694,10
0345422384,207494,8
0345422384,209754,7
0345422384,222670,7
0345422384,226965,10
0345422384,227705,6
0345422384,227859,9
0345422384,228041,9
0345422384,231393,8
0345422384,237534,9
0345422384,247129,6
0345422384,252071,7
0345422384,261998,8
0345422384,262459,5
0345422384,266881,6
0345422384,274895,10
0441328091,12646,8
0441328091,27647,7
0441328091,33491,8
0441328091,37332,10
0441328091,52853,8
0441328091,55492,7
0441328091,68185,9
0441328091,106007,10
0441328091,110483,10
0441328091,135665,9
0441328091,137222,10
0441328091,172061,10
0441328091,189835,5
0441328091,218403,10
0441328091,234721,8
0684818868,1848,10
0684818868,11718,8
0684818868,42178,10
0684818868,54751,8
0684818868,56447,6
0684818868,65032,5
0684818868,85426,9
0684818868,89551,8
0684818868,90137,9
0684818868,97621,10
0684818868,139755,7
0684818868,159998,10
0684818868,174625,7
0684818868,203618,10
0684818868,224203,8
0684818868,241205,8
0684818868,245410,10
0684818868,246513,7
0684818868,274308,10
0812513754,37512,5
0812513754,37950,8
0812513754,51803,9
0812513754,61984,9
0812513754,76223,8
0812513754,81560,7
0812513754,109779,7
0812513754,138602,10
0812513754,144229,6
0812513754,187624,10
0812513754,257204,9
0812550307,276964,10
0812550307,32627,7
0812550307,37512,5
0812550307,37950,8
0812550307,47609,10
0812550307,51803,9
0812550307,62471,7
0812550307,76223,8
0812550307,81560,8
0812550307,82550,6
0812550307,109779,6
0812550307,138602,10
0812550307,184299,8
0812550307,209875,6
0812550307,219683,9
0812550307,257204,9
0812550307,261603,10
0812550307,267898,5
0812513738,1848,8
0812513738,30711,5
0812513738,32627,7
0812513738,36299,5
0812513738,62471,7
0812513738,74026,8
0812513738,76223,8
0812513738,81560,8
0812513738,88161,7
0812513738,104413,5
0812513738,109779,8
0812513738,138602,10
0812513738,166123,10
0812513738,184299,9
0812513738,209875,7
0812513738,219683,9
0812513738,226205,9
0812513738,226713,8
0812513738,257204,10
0812513738,261603,10
0812513738,268746,6
0312852487,1848,10
0312852487,119575,5
0312852487,226205,10
0312852487,227520,9
0812511816,277036,9
0812511816,1848,10
0812511816,11676,8
0812511816,12972,10
0812511816,14116,8
0812511816,14173,5
0812511816,23872,10
0812511816,24153,7
0812511816,28667,2
0812511816,30711,7
0812511816,32627,8
0812511816,34998,7
0812511816,37950,10
0812511816,46834,5
0812511816,47609,10
0812511816,51451,7
0812511816,53174,7
0812511816,58009,10
0812511816,60517,8
0812511816,62471,7
0812511816,63625,10
0812511816,72673,8
0812511816,74026,7
0812511816,76223,9
0812511816,77383,7
0812511816,80453,8
0812511816,81560,8
0812511816,86033,6
0812511816,89523,8
0812511816,110112,8
0812511816,110575,10
0812511816,112643,10
0812511816,123790,10
0812511816,125484,10
0812511816,138602,10
0812511816,152099,8
0812511816,155836,4
0812511816,155878,9
0812511816,168332,8
0812511816,176054,5
0812511816,178961,5
0812511816,184202,7
0812511816,187624,10
0812511816,191596,5
0812511816,212331,9
0812511816,219374,5
0812511816,225498,8
0812511816,226205,10
0812511816,228064,10
0812511816,232343,7
0812511816,234721,3
0812511816,234903,10
0812511816,236300,10
0812511816,241414,7
0812511816,251400,10
0812511816,251844,7
0812511816,252335,8
0812511816,252846,8
0812511816,256892,8
0812511816,257204,9
0812511816,261603,10
0812511816,274227,4
0812511816,276313,9
0553351702,55187,8
0553351702,81443,8
0553351702,104604,8
0553351702,230211,9
0375705090,1848,9
0375705090,20172,10
0375705090,100906,8
0375705090,213312,10
0375705090,242397,7
0312269587,26916,9
0312269587,27728,8
0312269587,52887,9
0312269587,55781,8
0312269587,98758,10
0312269587,114265,7
0312269587,151071,5
0312269587,265264,10
0099244926,11676,9
0099244926,30712,7
0099244926,55197,7
0099244926,131402,5
0099244926,170073,8
0099244926,192254,8
0099244926,205990,5
0099244926,219951,9
0099244926,222341,7
0099244926,225208,7
0099244926,244007,8
0099244926,253099,7
0413588106,2012,10
0413588106,7346,7
0413588106,11676,7
0413588106,12828,10
0413588106,23902,6
0413588106,30590,8
0413588106,61147,10
0413588106,104448,5
0413588106,225232,6
0812515609,1859,8
0812515609,7050,8
0812515609,60977,6
0812515609,71837,8
0812515609,104268,7
0812515609,106331,9
0812515609,162849,8
0812515609,179978,10
0812515609,221732,8
0451183681,61538,6
0451183681,76218,7
0451183681,155014,9
0451183681,190907,7
0451183681,261791,8
3442424623,1863,8
3442424623,36137,10
3442424623,56470,10
3442424623,64165,7
3442424623,85433,9
3442424623,133375,2
3442424623,141203,10
3442424623,167768,9
3442424623,194957,10
3442424623,258913,10
0425122123,1869,8
0425122123,11245,8
0425122123,11676,7
0425122123,22722,7
0425122123,23624,8
0425122123,34798,7
0425122123,44368,5
0425122123,64779,6
0425122123,67296,8
0425122123,75809,8
0425122123,77483,8
0425122123,96744,8
0425122123,102359,5
0425122123,112173,8
0425122123,112845,7
0425122123,114544,8
0425122123,115692,6
0425122123,118955,8
0425122123,138995,9
0425122123,153322,9
0425122123,163358,10
0425122123,172203,10
0425122123,181616,8
0425122123,182085,9
0425122123,190923,8
0425122123,224146,8
0425122123,227705,8
0425122123,228990,7
0425122123,232945,9
0425122123,237451,8
0425122123,238419,8
0425122123,244955,8
0425122123,246512,9
0425122123,248292,7
0425122123,248718,8
0425122123,253243,7
0425122123,254206,9
0425122123,259629,10
0425122123,259775,8
0425122123,274308,7
0425122123,274363,7
080410882X,1881,4
080410882X,78617,8
080410882X,104636,8
080410882X,110934,9
080410882X,117227,9
080410882X,133462,6
080410882X,232131,8
1578562325,11676,6
1578562325,31393,7
1578562325,53680,8
1578562325,87403,7
1578562325,126273,7
1578562325,186716,9
1578562325,190844,8
1578562325,240998,7
0385484518,277756,7
0385484518,277798,8
0385484518,277965,10
0385484518,1898,8
0385484518,3206,8
0385484518,4973,8
0385484518,6251,7
0385484518,6563,10
0385484518,6575,6
0385484518,10118,10
0385484518,11676,9
0385484518,12209,10
0385484518,13552,10
0385484518,13850,10
0385484518,17950,8
0385484518,19711,9
0385484518,21576,8
0385484518,22625,10
0385484518,23571,10
0385484518,25456,10
0385484518,26057,10
0385484518,28177,9
0385484518,28257,10
0385484518,28619,5
0385484518,30735,10
0385484518,34588,10
0385484518,36710,7
0385484518,36907,10
0385484518,38053,7
0385484518,39325,10
0385484518,40289,5
0385484518,40541,7
0385484518,40790,9
0385484518,40889,10
0385484518,43246,10
0385484518,45270,6
0385484518,46398,3
0385484518,50225,7
0385484518,52751,8
0385484518,53332,9
0385484518,57599,10
0385484518,57734,9
0385484518,58958,8
0385484518,59423,8
0385484518,59656,10
0385484518,59739,10
0385484518,61901,10
0385484518,63369,9
0385484518,64112,8
0385484518,65414,9
0385484518,70666,10
0385484518,71364,7
0385484518,73044,5
0385484518,75064,10
0385484518,76151,10
0385484518,76483,10
0385484518,77181,10
0385484518,77307,8
0385484518,77585,10
0385484518,78448,10
0385484518,80105,9
0385484518,87555,10
0385484518,90423,8
0385484518,91184,6
0385484518,91611,10
0385484518,94041,8
0385484518,98787,8
0385484518,100227,7
0385484518,100471,7
0385484518,102967,9
0385484518,105517,10
0385484518,105979,10
0385484518,106225,9
0385484518,107301,9
0385484518,108950,7
0385484518,110912,10
0385484518,111133,10
0385484518,113045,10
0385484518,113687,7
0385484518,114007,1
0385484518,115171,10
0385484518,115428,8
0385484518,115940,9
0385484518,117384,5
0385484518,123467,8
0385484518,124298,10
0385484518,124874,10
0385484518,125336,8
0385484518,127049,5
0385484518,127481,8
0385484518,128325,9
0385484518,129074,7
0385484518,132392,7
0385484518,133689,10
0385484518,137589,8
0385484518,138826,9
0385484518,139061,10
0385484518,141157,10
0385484518,141888,10
0385484518,145177,9
0385484518,145641,10
0385484518,145688,9
0385484518,146110,8
0385484518,146348,10
0385484518,147420,10
0385484518,147847,9
0385484518,149825,9
0385484518,152020,9
0385484518,152579,7
0385484518,152625,7
0385484518,152928,7
0385484518,153797,8
0385484518,159854,10
0385484518,161390,10
0385484518,161882,5
0385484518,163804,8
0385484518,164027,9
0385484518,169534,5
0385484518,170792,10
0385484518,172168,10
0385484518,173111,10
0385484518,174179,10
0385484518,174848,10
0385484518,177152,8
0385484518,177375,10
0385484518,178223,9
0385484518,181687,8
0385484518,183597,8
0385484518,183995,10
0385484518,185390,8
0385484518,188273,10
0385484518,189210,9
0385484518,189631,9
0385484518,190708,10
0385484518,191716,8
0385484518,193886,9
0385484518,202712,8
0385484518,205285,7
0385484518,205473,8
0385484518,207134,8
0385484518,210597,7
0385484518,212260,10
0385484518,213312,7
0385484518,217617,4
0385484518,218759,8
0385484518,219587,8
0385484518,219852,10
0385484518,221495,9
0385484518,222563,8
0385484518,224430,9
0385484518,225731,7
0385484518,226772,8
0385484518,229313,8
0385484518,230293,9
0385484518,230476,9
0385484518,232106,10
0385484518,232959,9
0385484518,233451,9
0385484518,233711,9
0385484518,235282,7
0385484518,236283,10
0385484518,241495,7
0385484518,241567,9
0385484518,242077,8
0385484518,243294,10
0385484518,245645,8
0385484518,246388,7
0385484518,246391,10
0385484518,250300,10
0385484518,251093,7
0385484518,251495,8
0385484518,253033,7
0385484518,253871,8
0385484518,254719,6
0385484518,256327,10
0385484518,256678,10
0385484518,257212,10
0385484518,257676,8
0385484518,258109,10
0385484518,262040,10
0385484518,263163,7
0385484518,265000,10
0385484518,266056,8
0385484518,269114,10
0385484518,270045,8
0385484518,271038,10
0385484518,271176,7
0385484518,271195,10
0385484518,273190,10
0385484518,273926,9
0385484518,275922,10
0385484518,275953,9
0060951710,1898,9
0060951710,10819,6
0060951710,100906,8
0060951710,106007,9
0060951710,255489,8
0060922532,1898,8
0060922532,11676,8
0060922532,12392,3
0060922532,17003,5
0060922532,17328,10
0060922532,30994,10
0060922532,36606,5
0060922532,39281,5
0060922532,47793,8
0060922532,49392,5
0060922532,61271,8
0060922532,62891,8
0060922532,66518,8
0060922532,71786,7
0060922532,75591,9
0060922532,76352,8
0060922532,78021,8
0060922532,78783,8
0060922532,95359,8
0060922532,95658,10
0060922532,98263,8
0060922532,105937,9
0060922532,106331,8
0060922532,109388,5
0060922532,110912,8
0060922532,117115,9
0060922532,117130,4
0060922532,144038,8
0060922532,149168,7
0060922532,168064,7
0060922532,172712,9
0060922532,172742,8
0060922532,174072,7
0060922532,185147,9
0060922532,193769,8
0060922532,197144,8
0060922532,197293,9
0060922532,200530,7
0060922532,202654,9
0060922532,203754,7
0060922532,207667,9
0060922532,208700,7
0060922532,216932,8
0060922532,218519,7
0060922532,223398,8
0060922532,225087,10
0060922532,228681,9
0060922532,246232,8
0060922532,247377,6
0060922532,248821,9
0060922532,261710,7
0060922532,264655,8
0060922532,270800,10
0786864133,1898,8
0786864133,25409,8
0786864133,56049,5
0786864133,87555,9
0786864133,127200,5
0786864133,160237,8
0786864133,171968,10
0786864133,189080,7
0786864133,206172,7
0786864133,211032,6
0786864133,216345,10
0786864133,222220,7
0786864133,254758,7
156836010X,24733,8
156836010X,113519,8
156836010X,209563,10
156836010X,227870,7
156836010X,231766,8
156836010X,249894,7
0440236703,3373,5
0440236703,15589,7
0440236703,15845,9
0440236703,16781,9
0440236703,16795,9
0440236703,23768,8
0440236703,30791,7
0440236703,32034,7
0440236703,34034,8
0440236703,36307,8
0440236703,39227,8
0440236703,40318,10
0440236703,40889,8
0440236703,42171,8
0440236703,42410,7
0440236703,44852,7
0440236703,46199,8
0440236703,47543,9
0440236703,48025,9
0440236703,56986,8
0440236703,59612,7
0440236703,65497,9
0440236703,68995,7
0440236703,73056,10
0440236703,74813,7
0440236703,76890,6
0440236703,86720,8
0440236703,95359,9
0440236703,96053,10
0440236703,96554,9
0440236703,99770,5
0440236703,100895,7
0440236703,106862,3
0440236703,107990,10
0440236703,108535,6
0440236703,110440,9
0440236703,115551,8
0440236703,127738,8
0440236703,138390,9
0440236703,140358,5
0440236703,143866,9
0440236703,151787,9
0440236703,152524,7
0440236703,152906,8
0440236703,154529,8
0440236703,156584,8
0440236703,159858,8
0440236703,160401,8
0440236703,162639,9
0440236703,162738,7
0440236703,163804,8
0440236703,165758,5
0440236703,178104,10
0440236703,181691,6
0440236703,184647,9
0440236703,188483,10
0440236703,190374,8
0440236703,193344,6
0440236703,202470,10
0440236703,204478,9
0440236703,204813,9
0440236703,214217,8
0440236703,215980,8
0440236703,218568,9
0440236703,223698,7
0440236703,224809,10
0440236703,226960,9
0440236703,230930,9
0440236703,235369,7
0440236703,239594,10
0440236703,241874,8
0440236703,241949,8
0440236703,241980,10
0440236703,242448,9
0440236703,244873,7
0440236703,245650,8
0440236703,247745,8
0440236703,248092,8
0440236703,250459,8
0440236703,251019,10
0440236703,253871,10
0440236703,260944,10
0440236703,266697,9
0440236703,266735,8
0440236703,271567,10
0440236703,273303,5
0671795937,107784,5
0671795937,152186,10
0671795937,157599,7
0671795937,200556,7
0671795937,251884,3
0345380274,1901,4
0345380274,40895,10
0345380274,169268,7
0345380274,212859,8
0440224039,1901,6
0440224039,33818,8
0440224039,37950,2
0440224039,80837,10
0440224039,112620,8
0440224039,126604,7
0440224039,236340,8
076790396X,72909,8
076790396X,85526,8
076790396X,143415,8
076790396X,186032,5
076790396X,217106,7
076790396X,238222,5
1592400876,11676,9
1592400876,21576,10
1592400876,26583,10
1592400876,28222,7
1592400876,43173,8
1592400876,43246,9
1592400876,49889,10
1592400876,49980,10
1592400876,58964,8
1592400876,60244,10
1592400876,67663,10
1592400876,69378,9
1592400876,70594,8
1592400876,81924,8
1592400876,85757,8
1592400876,85872,8
1592400876,93047,8
1592400876,93426,8
1592400876,98547,10
1592400876,103679,10
1592400876,110746,9
1592400876,117594,9
1592400876,118228,10
1592400876,129465,8
1592400876,131046,9
1592400876,135398,8
1592400876,136419,7
1592400876,136491,9
1592400876,139070,7
1592400876,148199,7
1592400876,150663,6
1592400876,157811,10
1592400876,159720,8
1592400876,164863,8
1592400876,171118,8
1592400876,171986,9
1592400876,176656,6
1592400876,180651,10
1592400876,209479,10
1592400876,210485,8
1592400876,227400,8
1592400876,230490,8
1592400876,242037,10
1592400876,244171,8
1592400876,244277,8
1592400876,244359,7
1592400876,248131,8
1592400876,249407,7
1592400876,249894,8
1592400876,250405,10
1592400876,251560,8
1592400876,252268,8
1592400876,265487,8
1592400876,271448,10
1592400876,274428,7
0316779490,638,9
0316779490,7994,7
0316779490,8454,8
0316779490,11676,10
0316779490,15408,9
0316779490,33422,5
0316779490,35704,8
0316779490,51364,5
0316779490,57599,10
0316779490,60004,6
0316779490,61530,8
0316779490,71453,10
0316779490,71716,10
0316779490,82825,9
0316779490,86408,8
0316779490,87555,9
0316779490,106131,10
0316779490,129496,9
0316779490,134387,7
0316779490,147631,5
0316779490,148806,7
0316779490,166758,7
0316779490,196077,9
0316779490,200862,8
0316779490,216659,5
0316779490,221714,5
0316779490,223530,6
0316779490,247055,3
0316779490,266865,8
0316779490,269340,9
0767902513,9246,8
0767902513,11676,9
0767902513,26030,9
0767902513,30511,7
0767902513,31660,10
0767902513,38176,6
